Hostname;ServerFunction;Type;SubFunction;IPServer;InSID;ServerStatus;SiteCode;AdministratedBy;OSName;ToCollectInit;ToCollectLast
null;Infrastructure;null;null;10.17.36.36;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.239.4.63;null;Active;null;null;null;false;false
sacch10173;Application;Physical;Infosec Services;10.239.4.156;Yes;Active;CCH1;CSC;linux;true;true
null;Infrastructure;null;null;10.239.25.17;null;Active;null;null;null;false;false
sacch10272;Infrastructure;Virtual;Not applicable;10.235.194.148;Yes;Active;CCH1;CSC;SunOS;true;false
null;Application;null;null;10.239.15.7;null;Active;null;null;null;false;false
null;Application;null;null;10.239.25.142;null;Active;null;null;null;false;false
null;Application;null;null;10.239.25.162;null;Active;null;null;null;false;false
sacch10425;Application;Virtual;Web Server;10.239.14.9;Yes;Active;CCH1;CSC;linux;true;true
sacch10452;Application;Virtual;Web Server;10.239.25.250;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.239.26.16;null;Active;null;null;null;false;false
sacch10470;Infrastructure;Virtual;Not applicable;10.239.25.176;Yes;Active;CCH1;CSC;linux;true;false
sacch10506;Application;Virtual;Not applicable;10.235.194.64;Yes;Active;CCH1;CSC;AIX;true;true
sacch10542;Application;Physical;Infosec Services;10.239.55.23;Yes;Active;CCH1;CSC;linux;true;true
sacch10650;Infrastructure;Physical;Not applicable;10.18.0.105;Yes;Active;CCH1;CSC;linux;true;false
sacch10821;Infrastructure;Physical;Not applicable;10.239.25.121;Yes;Active;CCH1;CSC;SunOS;true;false
sacch10911;Infrastructure;Physical;Not applicable;10.239.4.12;Yes;Active;CCH1;CSC;linux;true;false
sacch10998;Infrastructure;Physical;Not applicable;10.18.0.179;Yes;Active;CCH1;CSC;linux;true;false
null;Infrastructure;null;null;10.239.26.250;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.239.26.202;null;Active;null;null;null;false;false
sacch15006;Infrastructure;Virtual;Not applicable;10.239.26.176;Yes;Active;CCH1;CSC;linux;true;false
sacch15015;Application;Virtual;Database Server;10.237.9.51;Yes;Active;CCH1;CSC;linux;true;true
sacch15024;Application;Virtual;Database Server;10.235.194.70;Yes;Active;CCH1;CSC;linux;true;true
sacch15033;Application;Virtual;Not applicable;10.237.4.32;Yes;Active;CCH1;CSC;AIX;true;true
sacch15051;Application;Virtual;Database Server;10.237.4.49;Yes;Active;CCH1;CSC;AIX;true;true
sacch15060;Application;Virtual;Not applicable;10.237.4.60;Yes;Active;CCH1;CSC;AIX;true;true
null;Infrastructure;null;null;10.237.4.105;null;Active;null;null;null;false;false
null;Application;null;null;10.239.57.70;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.214;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.180;null;Active;null;null;null;false;false
null;Application;null;null;10.239.28.33;null;Active;null;null;null;false;false
null;Application;null;null;10.18.0.107;null;Active;null;null;null;false;false
null;Application;null;null;10.239.15.23;null;Active;null;null;null;false;false
null;Application;null;null;10.239.14.14;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.221;null;Active;null;null;null;false;false
null;Application;null;null;10.239.26.193;null;Active;null;null;null;false;false
sacch15669;Application;Virtual;Not applicable;10.239.27.69;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.239.27.207;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.170;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.239;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.240;null;Active;null;null;null;false;false
null;Application;null;null;10.239.26.184;null;Active;null;null;null;false;false
sacch15858;Application;Virtual;Not applicable;10.235.194.205;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.235.194.135;null;Active;null;null;null;false;false
null;Application;null;null;10.255.147.18;null;Active;null;null;null;false;false
null;Application;null;null;10.239.28.19;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.65;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.74;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.93;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.83;null;Active;null;null;null;false;false
sacch35103;Application;Virtual;Not applicable;10.237.9.182;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.237.9.193;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.203;null;Active;null;null;null;false;false
null;Application;null;null;10.239.26.45;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.209;null;Active;null;null;null;false;false
null;Application;null;null;10.161.206.71;null;Active;null;null;null;false;false
null;Application;null;null;10.186.120.182;null;Active;null;null;null;false;false
null;Application;null;null;10.79.2.9;null;Active;null;null;null;false;false
sacrl10037;Application;Virtual;Database Server;10.79.2.230;Yes;Active;CRL1;CSC;linux;true;true
sacrl15041;Application;Virtual;Not applicable;10.79.2.25;Yes;Active;CRL1;CSC;linux;true;true
null;Application;null;null;10.197.96.107;null;Active;null;null;null;false;false
null;Application;null;null;10.108.100.184;null;Active;null;null;null;false;false
null;Application;null;null;10.108.100.112;null;Active;null;null;null;false;false
null;Application;null;null;10.53.20.56;null;Active;null;null;null;false;false
null;Utility;null;null;10.178.112.60;null;Active;null;null;null;false;false
null;Application;null;null;10.247.24.29;null;Active;null;null;null;false;false
null;Application;null;null;10.197.128.63;null;Active;null;null;null;false;false
null;;null;null;10.197.128.107;null;Inbuild;null;null;null;false;false
null;Infrastructure;null;null;10.197.128.65;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.198.242;null;Active;null;null;null;false;false
saguc15003;Application;Virtual;Not applicable;10.255.250.199;Yes;Active;GUC1;CSC;AIX;true;true
null;Application;null;null;10.255.250.209;null;Active;null;null;null;false;false
null;Application;null;null;10.255.250.218;null;Active;null;null;null;false;false
null;Application;null;null;10.177.246.173;null;Active;null;null;null;false;false
null;Application;null;null;10.222.17.254;null;Active;null;null;null;false;false
null;Application;null;null;10.19.5.173;null;Active;null;null;null;false;false
null;Application;null;null;10.237.137.31;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.108.100.88;null;Active;null;null;null;false;false
null;Application;null;null;10.106.156.60;null;Active;null;null;null;false;false
null;Utility;null;null;10.249.226.45;null;Active;null;null;null;false;false
null;Application;null;null;10.197.7.170;null;Active;null;null;null;false;false
null;Application;null;null;10.189.112.78;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.189.112.125;null;Active;null;null;null;false;false
null;Application;null;null;10.17.7.243;null;Active;null;null;null;false;false
salrh10021;Application;Virtual;Not applicable;10.23.97.75;Yes;Active;LRH1;CSC;linux;true;true
null;Application;null;null;10.23.97.176;null;Active;null;null;null;false;false
null;Application;null;null;10.155.1.55;null;Active;null;null;null;false;false
null;Application;null;null;10.155.1.61;null;Active;null;null;null;false;false
null;Application;null;null;10.83.144.170;null;Active;null;null;null;false;false
null;Application;null;null;10.83.140.171;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.208;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.94;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.192;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.161;null;Active;null;null;null;false;false
null;;null;null;10.50.56.117;null;Active;null;null;null;false;false
null;Application;null;null;10.177.252.180;null;Active;null;null;null;false;false
null;Application;null;null;10.18.192.77;null;Active;null;null;null;false;false
null;Application;null;null;10.108.100.140;null;Active;null;null;null;false;false
null;Application;null;null;10.104.130.76;null;Active;null;null;null;false;false
null;;null;null;10.66.96.220;null;Inbuild;null;null;null;false;false
null;Infrastructure;null;null;10.18.208.56;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.235.148.16;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.235.137.20;null;Active;null;null;null;false;false
null;Application;null;null;10.130.32.84;null;Active;null;null;null;false;false
null;Application;null;null;10.1.71.19;null;Active;null;null;null;false;false
saous10041;Application;Virtual;Database Server;10.23.4.209;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.164.24.233;null;;null;null;null;false;false
null;Application;null;null;10.189.119.14;null;Active;null;null;null;false;false
null;Application;null;null;10.83.153.171;null;Active;null;null;null;false;false
saptf10019;Infrastructure;Virtual;Not applicable;10.22.97.96;Yes;Active;PTF1;CSC;linux;true;false
null;Application;null;null;10.83.2.24;null;Active;null;null;null;false;false
null;Application;null;null;10.216.1.173;null;Active;null;null;null;false;false
sarei10941;Infrastructure;Virtual;Not applicable;10.23.144.12;Yes;Active;REI1;CSC;AIX;true;false
null;Infrastructure;null;null;10.23.144.236;null;Active;null;null;null;false;false
null;Application;null;null;10.164.24.99;null;Active;null;null;null;false;false
null;Application;null;null;10.164.24.113;null;Active;null;null;null;false;false
sarma10001;Infrastructure;Physical;Not applicable;10.238.127.10;Yes;Active;RMA1;CSC;linux;true;false
sarma10010;Infrastructure;Physical;Not applicable;10.238.142.74;Yes;Active;RMA1;CSC;SunOS;true;false
null;Infrastructure;null;null;10.238.198.254;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.118;null;Active;null;null;null;false;false
null;Application;null;null;10.235.202.174;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.9.165;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.9.174;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.9.183;null;Active;null;null;null;false;false
null;Application;null;null;10.238.126.106;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.16.164;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.16.173;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.156;null;Active;null;null;null;false;false
null;Application;null;null;10.238.101.71;null;Active;null;null;null;false;false
null;Application;null;null;10.238.196.39;null;Active;null;null;null;false;false
null;Application;null;null;10.236.9.214;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.204;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.14;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.23;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.32;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.41;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.50;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.104;null;Active;null;null;null;false;false
null;Application;null;null;10.236.9.240;null;Active;null;null;null;false;false
null;Application;null;null;10.34.3.120;null;Active;null;null;null;false;false
sarug11468;Application;Physical;Not applicable;10.34.114.249;Yes;Active;RUG1;CSC;SunOS;true;true
null;Utility;null;null;10.34.16.212;null;Active;null;null;null;false;false
null;Application;null;null;10.81.129.34;null;Active;null;null;null;false;false
null;Application;null;null;10.81.129.138;null;Active;null;null;null;false;false
null;Application;null;null;10.54.4.92;null;Active;null;null;null;false;false
null;Application;null;null;10.54.200.44;null;Active;null;null;null;false;false
null;Utility;null;null;10.172.17.20;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.98.180.8;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.148.12;null;Active;null;null;null;false;false
null;Application;null;null;10.202.88.54;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.90.33.58;null;Active;null;null;null;false;false
null;Application;null;null;10.155.24.25;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.32.134.126;null;Active;null;null;null;false;false
null;Application;null;null;10.32.128.3;null;Active;null;null;null;false;false
null;Application;null;null;10.115.168.128;null;Active;null;null;null;false;false
null;Application;null;null;10.115.48.108;null;Active;null;null;null;false;false
sassg20019;Application;Physical;Not applicable;10.115.48.19;Yes;Active;SSG1;CSC;SunOS;true;true
null;Infrastructure;null;null;10.198.2.37;null;Active;null;null;null;false;false
null;Application;null;null;10.198.2.72;null;Active;null;null;null;false;false
null;Application;null;null;10.198.2.89;null;Active;null;null;null;false;false
null;Application;null;null;10.50.96.53;null;Active;null;null;null;false;false
null;Utility;null;null;10.50.188.72;null;Active;null;null;null;false;false
null;Application;null;null;10.155.143.88;null;Active;null;null;null;false;false
null;Application;null;null;10.155.143.82;null;Active;null;null;null;false;false
